n,#Prueba,Purview,Mecanismo,modo,k,perdida,tiempo_ms
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto,5,0.0,695.5145000001721
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto_KL,3,0.0,716.4063000000169
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto_KL,4,0.0,1159.676000000218
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto_KL,5,0.0,1610.140599999795
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,2,0.358,3251.333316000455
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,3,0.8654999999999999,1933.641824000006
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,4,0.763,2112.209341999915
20,13,ABCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,5,2.5985,1423.919748000117
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,2,0.0,2147.945499999878
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,3,0.0,242.9136999999173
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,4,0.0,482.4308999995992
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,5,0.0,708.8831000000937
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto_KL,3,0.0,723.7399000005098
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto_KL,4,0.0,1192.437100000461
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto_KL,5,0.0,1631.087199999456
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,2,0.611,3108.69047199958
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,3,1.9065,1570.756384000561
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,4,2.7275,1864.008916000785
20,14,ABCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,5,2.521,2125.154065000061
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto,2,0.0,818093.1037
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto,3,0.0,92949.11550000143
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto,4,0.0,101524.6774000007
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto,5,0.0,108954.9848000006
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto_KL,3,0.0,107634.6422999995
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto_KL,4,0.0,124952.8298000005
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Exacto_KL,5,0.0,142910.4666999992
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,2,3.978,77565.31038600042
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,3,3.91,34949.78712000011
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,4,5.24,27445.52653499977
20,15,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,5,5.124,18344.33366099984
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto,2,0.0,385340.9591
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto,3,0.0,45820.52049999947
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto,4,0.0,49205.77349999985
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto,5,0.0,53089.54350000022
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto_KL,3,0.0,53991.84000000059
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto_KL,4,0.0,62215.52300000076
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Exacto_KL,5,0.0,71335.36409999942
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,2,3.452,11100.28384999987
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,3,5.116,1975.416728999335
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,4,3.976,8462.189738000234
20,16,BCDEFGHIJKLMNOPQRST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,5,4.665999999999999,6566.091163000237
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto,2,0.0,386393.3207999999
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto,3,0.0,45052.11410000084
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto,4,0.0,51119.56850000024
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto,5,0.125,57837.39649999916
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto_KL,3,0.0,56940.78649999938
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto_KL,4,0.0,67125.11500000073
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Exacto_KL,5,0.125,76275.20709999953
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,2,2.852,18271.86230700045
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,3,3.54,13484.86504399989
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,4,4.95,13948.24317099938
20,17,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,5,5.632,12410.5023889997
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto,2,0.0,182559.6937999999
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto,3,0.0,22286.37919999892
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto,4,0.0,25430.09590000111
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto,5,0.125,28153.57949999998
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto_KL,3,0.0,28631.29279999885
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto_KL,4,0.0,33731.64609999912
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Exacto_KL,5,0.0,52413.97730000062
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,2,1.952,12460.17341700008
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,3,3.226,5445.776595000098
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,4,4.276,6575.425598000038
20,18,BCDEFGHIJKLMNOPQRST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,5,4.727,7753.756375000194
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto,2,0.0,9933.096799999475
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto,3,0.0,1453.534399999626
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto,4,0.0,1782.745499998782
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto,5,0.0,2347.970099999657
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto_KL,3,0.0,2155.205799999749
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto_KL,4,0.0,3401.978100000633
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Exacto_KL,5,0.0,4027.639199999612
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Rapido_MCTS,2,2.961,2087.077475000115
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Rapido_MCTS,3,3.508,2761.408913000196
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Rapido_MCTS,4,3.301,2479.147822999948
20,19,BCDEFGHIJKLMNOPQRST,ABDEGHJKMNPQST,Rapido_MCTS,5,3.174,2893.727736000073
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto,2,0.0,2243.2557000011
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto,3,0.0,254.7106000001804
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto,4,0.0,483.7836000006064
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto,5,0.0,704.6274000003905
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto_KL,3,0.0,732.2535999992397
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto_KL,4,0.0,1151.06410000044
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Exacto_KL,5,0.0,1603.58079999969
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Rapido_MCTS,2,0.6285000000000001,3102.46681999979
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Rapido_MCTS,3,1.2305,1664.895122000416
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Rapido_MCTS,4,0.6145,1870.158789000016
20,20,BCDEFGHIJKLMNOPQRST,ACEGIKMOQS,Rapido_MCTS,5,2.462,1913.79448599946
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto,2,0.0,2176.613800000268
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto,3,0.0,265.3084000012313
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto,4,0.0,492.0168000007834
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto,5,0.0,711.1242000009952
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto_KL,3,0.0,742.8240999997797
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto_KL,4,0.0,1243.878600000244
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Exacto_KL,5,0.0,1617.650300000605
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Rapido_MCTS,2,0.361,3249.640548000571
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Rapido_MCTS,3,1.7265,2113.031988999865
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Rapido_MCTS,4,1.52,1830.87439800056
20,21,BCDEFGHIJKLMNOPQRST,BDFHJLNPRT,Rapido_MCTS,5,2.449,2022.864616000334
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto,2,0.0,802170.6453000007
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto,3,0.0,90185.33229999957
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto,4,0.0,102716.1329999999
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto,5,0.0,105804.6552999986
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto_KL,3,0.0,106749.5624999992
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto_KL,4,0.0,120688.9077000014
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Exacto_KL,5,0.0,133989.2108000003
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,2,2.034,63094.5223890003
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,3,4.206,31688.8814089998
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,4,4.85,4707.396093999705
20,22,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,5,4.792000000000001,18176.00069800028
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto,2,0.0,380036.5615999999
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto,3,0.0,44741.30040000091
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto,4,0.0,49125.12640000023
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto,5,0.0,52543.45210000065
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto_KL,3,0.0,52951.75299999937
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto_KL,4,0.0,59961.73650000128
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Exacto_KL,5,0.0,66648.97790000032
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,2,3.357,10654.44392000063
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,3,3.631,7625.924855999983
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,4,3.892,8282.806632999382
20,23,BCDEFGHIJKLMNOPQRS,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,5,3.68,9527.30844800044
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto,2,0.0,379916.2895999998
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto,3,0.0,44457.41029999954
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto,4,0.0,49661.55839999919
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto,5,0.0,55587.70020000156
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto_KL,3,0.0,55465.70599999905
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto_KL,4,0.0,65379.18879999961
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Exacto_KL,5,0.0,76953.79850000063
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,2,5.845999999999999,2191.836779999903
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,3,2.732,16973.63312000016
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,4,4.298,4972.309425999811
20,24,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,5,4.952,12011.22545599992
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto,2,0.0,179893.5767999992
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto,3,0.0,22438.58079999882
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto,4,0.0,24592.20710000045
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto,5,0.0,27135.89069999944
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto_KL,3,0.0,27825.25199999873
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto_KL,4,0.0,32526.11460000116
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Exacto_KL,5,0.0,38961.61109999957
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,2,2.919,8084.69729799981
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,3,2.548,3958.428152999659
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,4,5.136,3164.8993660001
20,25,BCDEFGHIJKLMNOPQRS,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,5,4.760999999999999,6911.311015000138
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto,2,0.0,9662.260600000081
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto,3,0.0,1368.186699999569
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto,4,0.0,1727.054999999382
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto,5,0.0,2070.714200001021
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto_KL,3,0.0,2031.059599999935
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto_KL,4,0.0,3087.273999999525
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Exacto_KL,5,0.0,3831.893000000491
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Rapido_MCTS,2,2.898,2528.598988999875
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Rapido_MCTS,3,2.568,1741.013460999966
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Rapido_MCTS,4,2.734,2057.734881000215
20,26,BCDEFGHIJKLMNOPQRS,ABDEGHJKMNPQST,Rapido_MCTS,5,3.527,2070.707300000322
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto,2,0.0,2065.246599999227
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto,3,0.0,282.2345999993559
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto,4,0.0,467.8842000012082
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto,5,0.0,663.8315000000148
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto_KL,3,0.0,705.4538000011235
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto_KL,4,0.0,1083.32320000045
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Exacto_KL,5,0.0,1441.260800000236
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,2,1.4805,2807.076082999629
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,3,0.725,1551.543720999689
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,4,2.108,1146.8553349996
20,27,BCDEFGHIJKLMNOPQRS,ACEGIKMOQS,Rapido_MCTS,5,2.114,1623.355568000079
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,2,0.0,2081.370300000344
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,3,0.0,248.784200000955
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,4,0.0,461.8609000008291
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto,5,0.0,729.1164999987814
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto_KL,3,0.0,691.2093999999342
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto_KL,4,0.0,1091.625000000931
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Exacto_KL,5,0.0,1509.971999999834
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,2,2.1825,3231.83151000012
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,3,1.242,1971.141252000052
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,4,1.979,1743.052155999976
20,28,BCDEFGHIJKLMNOPQRS,BDFHJLNPRT,Rapido_MCTS,5,2.2405,1974.566482999762
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto,2,0.0,729644.995300001
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto,3,0.0,86352.11420000087
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto,4,0.0,98777.59719999995
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto,5,0.0,110171.4821999994
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto_KL,3,0.0,110184.4908999992
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto_KL,4,0.0,136816.3106000011
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Exacto_KL,5,0.0,163559.8381
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,2,1.996,57907.31876799964
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,3,3.286,18113.71890700048
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,4,4.907999999999999,15788.57191600036
20,29,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRST,Rapido_MCTS,5,4.028,15579.29923100073
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto,2,0.0,344182.0023999989
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto,3,0.0,41485.82439999882
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto,4,0.0,47664.31919999923
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto,5,0.0,54030.08750000117
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto_KL,3,0.0,53910.28249999908
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto_KL,4,0.0,67503.23479999861
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Exacto_KL,5,0.0,79949.51459999902
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,2,2.294,7668.519947000277
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,3,4.962,1884.980218000237
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,4,2.527,13625.39405199914
20,30,ABDEGHJKMNPQST,ABCDEFGHIJKLMNOPQRS,Rapido_MCTS,5,4.473,2797.03520899966
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto,2,0.0,349015.0674000015
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto,3,0.0,42049.84509999849
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto,4,0.0,42712.59370000189
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto,5,0.0,45918.11459999735
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto_KL,3,0.0,44140.21009999851
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto_KL,4,0.0,52348.09260000111
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Exacto_KL,5,0.0,57734.94019999998
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,2,2.514,13640.87984100024
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,3,3.268,8802.199063999979
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,4,4.336,8495.508431999951
20,31,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRST,Rapido_MCTS,5,3.694,7013.118462999955
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto,2,0.0,163388.4644999998
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto,3,0.0,20711.4866999982
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto,4,0.0,21420.90610000014
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto,5,0.0,22688.76530000125
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto_KL,3,0.0,21859.14830000183
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto_KL,4,0.0,25764.59570000225
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Exacto_KL,5,0.0,28920.36680000092
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,2,2.912,8635.370779999903
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,3,2.97,5982.588979999491
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,4,3.108,5710.412157999599
20,32,ABDEGHJKMNPQST,BCDEFGHIJKLMNOPQRS,Rapido_MCTS,5,2.878,5102.103406999959
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto,2,0.0,8687.525800000003
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto,3,0.0,1300.553500001115
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto,4,0.0,1480.348200002481
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto,5,0.0,1756.713499999023
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto_KL,3,0.0,1704.538800000591
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto_KL,4,0.0,2384.761100001924
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Exacto_KL,5,0.0,2855.457700003171
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Rapido_MCTS,2,2.195,2653.939421999894
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Rapido_MCTS,3,2.309,1440.220210999541
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Rapido_MCTS,4,2.298,2000.531401000444
20,33,ABDEGHJKMNPQST,ABDEGHJKMNPQST,Rapido_MCTS,5,3.299999999999999,1300.820553999984
20,34,ABDEGHJKMNPQST,ACEGIKMOQS,Exacto,2,0.0,1671.524199999112
20,34,ABDEGHJKMNPQST,ACEGIKMOQS,Exacto,3,0.0,215.2998999990814
20,34,ABDEGHJKMNPQST,ACEGIKMOQS,Exacto,4,0.0,355.8637999994971
20,34,ABDEGHJKMNPQST,ACEGIKMOQS,Exacto,5,0.0,485.31709999952
20,34,ABDEGHJKMNPQST,ACEGIKMOQS,Exacto_KL,3,0.0,498.9520999988599
